Datetime,Currency,Event,Previous_Value,Forecast_Value,Actual_Value
2022-11-23 10:30:00,USD,EIA Crude Oil Stocks Change,-5.4000,-1.0550,-3.6910
2022-11-28 10:30:00,USD,Dallas Fed Manufacturing Index,-19.4000,0.0000,-14.4000
2022-11-29 09:00:00,USD,S&P/Case-Shiller Home Price YoY,13.1000,10.8000,10.4000
2022-11-29 09:00:00,USD,S&P/Case-Shiller Home Price MoM,-1.6000,0.0000,-1.5000
2022-11-29 10:00:00,USD,CB Consumer Confidence,102.2000,100.0000,100.2000
2022-11-29 16:30:00,USD,API Crude Oil Stock Change,-4.8190,-2.4870,-7.8500
2022-11-30 08:00:00,USD,ADP Employment Change,239.0000,200.0000,127.0000
2022-11-30 08:30:00,USD,Corporate Profits QoQ Prel,6.2000,0.0000,-0.2000
2022-11-30 08:30:00,USD,GDP Price Index QoQ 2nd Est,9.0000,4.1000,4.3000
2022-11-30 08:30:00,USD,Wholesale Inventories MoM Adv,0.6000,0.0000,0.8000
2022-11-30 08:30:00,USD,Goods Trade Balance Adv,-91.9100,0.0000,-99.0000
2022-11-30 08:30:00,USD,GDP Growth Rate QoQ 2nd Est,-0.6000,2.7000,2.9000
2022-11-30 08:30:00,USD,Retail Inventories Ex Autos MoM Adv,-0.1000,0.0000,-0.4000
2022-11-30 10:00:00,USD,Chicago PMI,45.2000,47.0000,37.2000
2022-11-30 10:00:00,USD,Pending Home Sales YoY,-29.9000,0.0000,-37.0000
2022-11-30 10:00:00,USD,Pending Home Sales MoM,-8.7000,-5.0000,-4.6000
2022-11-30 10:00:00,USD,JOLTs Job Openings,10.6870,10.3000,10.3340
2022-11-30 10:30:00,USD,EIA Gasoline Stocks Change,3.0580,1.6250,2.7690
2022-11-30 10:30:00,USD,EIA Crude Oil Stocks Change,-3.6910,-2.7580,-12.5800
2022-12-01 08:30:00,USD,PCE Price Index MoM,0.3000,0.0000,0.3000
2022-12-01 08:30:00,USD,PCE Price Index YoY,6.3000,0.0000,6.0000
2022-12-01 08:30:00,USD,Initial Jobless Claims,241.0000,235.0000,225.0000
2022-12-01 08:30:00,USD,Personal Income MoM,0.4000,0.4000,0.7000
2022-12-01 08:30:00,USD,Personal Spending MoM,0.6000,0.8000,0.8000
2022-12-01 10:00:00,USD,S&P Global Manufacturing PMI Final,50.4000,47.6000,47.7000
2022-12-01 10:00:00,USD,ISM Manufacturing PMI,50.2000,49.8000,49.0000
2022-12-01 10:00:00,USD,ISM Manufacturing Employment,50.0000,0.0000,48.4000
2022-12-02 08:30:00,USD,Participation Rate,62.2000,0.0000,62.1000
2022-12-02 08:30:00,USD,Average Hourly Earnings YoY,4.9000,4.6000,5.1000
2022-12-02 08:30:00,USD,Average Hourly Earnings MoM,0.5000,0.3000,0.6000
2022-12-02 08:30:00,USD,Unemployment Rate,3.7000,3.7000,3.7000
2022-12-02 08:30:00,USD,Non Farm Payrolls,284.0000,200.0000,263.0000
2022-12-05 10:00:00,USD,S&P Global Composite PMI Final,48.2000,46.3000,46.4000
